,00:44:03,25.9,405,460,4454,454,826,12999,1260,4988,6941,2261,7821,4590,31,511,717,1428,1339,2248,3987,1993,1400,1932,2754,3897,0,42,175,2073,307,352,825,1010,643,1748,1562,3331,115,216,934,506,745,1639,5661,5291,7766,1732,2966,2700,31,68,25,1488,543,421,905,754,1309,2288,1575,1329,4,0,5,27,36,31,44,84,149,252,280,795,15,31,184,167,387,357,929,883,1848,1737,3554,3537,9129,8547,17213,14103,29262,27616,54827,51362,75656,68774,85215,83561
,00:44:19,25.9,366,475,4570,486,829,13119,1318,4984,6833,2251,8018,4655,66,559,701,1362,1273,2323,4062,2033,1472,1961,2693,4076,0,71,178,2047,353,390,820,1008,636,1794,1539,3384,188,191,941,503,725,1640,5765,5282,7839,1717,2979,2758,30,51,31,1464,573,464,909,757,1396,2294,1592,1334,45,14,0,0,19,50,71,78,128,199,277,787,1,19,195,168,365,387,913,880,1874,1758,3585,3408,9012,8339,17214,13880,29207,26689,55615,50956,77001,67193,86300,83498
,00:44:35,25.9,387,462,4552,460,825,12692,1316,5059,6921,2274,7955,4605,41,532,712,1425,1279,2307,3966,1989,1445,1984,2694,4087,2,26,150,2130,347,410,818,1042,597,1832,1592,3264,158,206,942,467,766,1668,5872,5344,7927,1732,2905,2837,0,71,47,1493,569,443,913,757,1348,2342,1660,1292,0,0,0,24,19,18,70,105,140,244,283,825,21,0,195,239,374,353,932,830,1891,1670,3461,3358,9056,8423,17076,14053,28521,27313,55108,50961,77596,67853,84704,83943
,00:44:51,25.9,342,470,4689,471,830,13201,1265,5108,6877,2320,8074,4631,62,563,747,1439,1303,2283,4097,2055,1479,1986,2785,4085,32,42,160,2077,339,378,844,1033,639,1810,1583,3355,154,221,1006,501,736,1650,5932,5356,7940,1773,2943,2785,0,65,22,1482,543,461,907,788,1371,2292,1674,1302,11,33,19,0,44,56,46,79,133,222,331,763,0,3,173,143,369,380,946,840,1878,1727,3496,3370,9068,8257,17213,14053,28435,27471,54702,51050,77515,67850,85854,84277
,00:45:07,25.9,367,494,4469,466,783,12991,1325,4993,6865,2314,8145,4703,54,538,743,1420,1287,2344,4046,2016,1426,1983,2814,4079,10,51,178,2083,344,385,860,1023,636,1786,1520,3363,161,221,949,519,761,1679,5913,5492,7949,1743,3055,2767,0,56,24,1476,543,472,905,730,1413,2298,1644,1321,14,0,0,0,7,22,36,75,106,246,280,771,21,0,201,204,385,362,959,886,1868,1728,3527,3369,9029,8481,17162,13963,28368,27097,55766,50765,76906,67300,85036,83626
,00:45:23,25.9,353,451,4477,460,821,12923,1353,5133,7013,2278,8183,4645,20,531,766,1474,1293,2318,4123,2094,1491,2035,2844,4060,0,0,137,2143,336,389,853,1032,621,1781,1569,3295,200,190,937,504,799,1724,5991,5456,7941,1763,2998,2740,65,60,0,1560,537,448,923,749,1366,2311,1781,1327,14,0,18,0,3,33,87,106,121,236,266,758,33,20,207,186,372,359,928,854,1874,1642,3500,3438,9004,8519,17249,13784,28653,27111,54869,51663,75920,67346,86125,84055
,00:45:39,25.9,356,446,4527,457,825,13315,1340,5089,6923,2317,8270,4669,46,538,759,1483,1323,2403,4215,1987,1510,2002,2859,4002,27,66,171,2155,357,371,808,1000,621,1806,1605,3399,149,220,973,498,828,1700,5939,5494,8057,1780,3034,2749,27,70,31,1495,582,483,949,761,1433,2402,1690,1321,17,0,12,7,38,41,82,122,144,248,294,774,11,0,154,144,365,371,967,865,1854,1767,3517,3436,9057,8436,16931,13564,28627,26826,54373,51049,77612,68132,87164,83015
,00:45:55,25.9,369,505,4598,477,814,13115,1338,5134,6969,2346,8432,4803,42,550,702,1451,1320,2380,4129,2108,1450,2033,2952,4045,23,34,152,2201,365,388,846,1024,667,1844,1585,3416,163,230,1038,497,775,1769,6011,5373,8058,1804,3081,2852,16,33,0,1508,584,466,936,767,1398,2387,1671,1343,37,0,0,60,19,62,78,106,147,231,289,772,8,36,196,190,399,374,942,871,1820,1787,3562,3431,8960,8406,17079,13465,28696,27153,55719,50631,75723,66581,86652,82551
,00:46:11,25.9,409,485,4559,497,839,13271,1411,5200,7443,2429,8205,4816,42,596,777,1487,1297,2429,4105,2082,1490,2051,2902,4194,13,13,129,2179,358,388,869,1063,631,1844,1573,3426,198,219,1036,523,777,1760,6065,5493,8074,1840,3068,2877,26,48,51,1558,584,469,954,768,1375,2369,1729,1326,27,0,0,0,0,41,50,84,113,233,282,774,23,0,203,196,410,374,916,835,1835,1755,3530,3303,9201,8530,17130,14069,28958,27301,55112,51090,76945,67688,85922,84170
,00:46:27,25.9,365,508,4491,460,836,13459,1333,5109,7358,2377,8327,4681,54,531,716,1438,1306,2375,4179,2086,1480,2030,2867,4139,0,19,154,2188,358,393,845,1056,644,1822,1554,3372,210,214,1009,511,797,1743,6037,5668,8332,1779,3197,2907,32,56,0,1519,606,462,948,775,1391,2372,1716,1356,0,0,0,0,0,34,90,72,130,236,302,752,0,10,231,191,375,346,973,894,1824,1795,3584,3352,9109,8406,16897,13815,28247,27664,53858,50355,75777,68878,85382,83307
,00:46:43,25.9,394,503,4575,467,823,13555,1363,5128,7370,2427,8346,4766,61,535,754,1554,1342,2414,4252,2192,1580,2057,2895,4107,55,54,178,2225,360,423,855,1046,657,1840,1550,3436,170,225,979,527,742,1736,6233,5585,8181,1802,3070,2810,59,75,0,1547,552,483,939,754,1421,2467,1653,1359,18,0,0,0,17,14,33,80,114,241,286,746,4,0,154,199,365,345,924,845,1864,1699,3517,3481,9037,8515,17230,13735,28783,26914,55016,51239,75495,67090,86975,83876
,00:46:59,25.9,401,476,4391,522,831,13532,1380,5251,7416,2392,8548,4771,58,576,795,1469,1361,2391,4347,2128,1539,2060,2913,4166,9,51,154,2182,327,434,847,1052,645,1831,1576,3455,185,214,1033,525,766,1720,6059,5401,8257,1833,3068,2892,17,49,49,1539,590,482,957,738,1395,2527,1684,1354,38,0,34,30,35,56,85,113,144,232,304,759,0,0,148,164,361,376,939,840,1876,1738,3547,3471,9132,8497,17092,13626,28654,27246,54180,52579,77145,66887,85201,82771
,00:47:15,25.9,385,513,4456,473,836,13777,1358,5285,7544,2408,8600,4787,87,603,825,1517,1328,2515,4259,2155,1558,2080,2858,4318,6,51,182,2277,346,429,880,1070,613,1862,1614,3367,192,220,1055,516,811,1748,6047,5552,8416,1852,3131,2862,30,56,24,1536,607,450,963,792,1440,2498,1705,1329,0,0,37,0,13,41,67,80,146,237,313,777,0,5,160,199,363,369,912,831,1786,1672,3507,3361,9014,8427,17271,13586,28727,26548,55176,51083,75950,67943,85727,83712
,00:47:31,25.9,380,485,4701,454,863,13450,1397,5368,7544,2410,8701,4775,5,578,812,1500,1337,2418,4256,2165,1569,2097,2902,4265,34,63,125,2230,410,397,856,1012,633,1851,1672,3429,157,207,1020,511,809,1834,6166,5509,8433,1876,3126,2852,55,41,7,1528,621,488,988,792,1413,2444,1706,1387,0,0,20,28,42,22,43,80,128,238,306,767,0,0,170,163,394,374,932,861,1870,1719,3470,3353,8960,8240,16841,13830,29175,27209,53951,51284,76694,67450,85826,83230
,00:47:47,25.9,367,477,4591,531,850,13435,1407,5308,7558,2433,8844,4735,15,591,786,1532,1312,2482,4315,2207,1568,2118,2980,4268,39,22,132,2316,381,402,832,1070,651,1851,1630,3384,151,213,1025,482,788,1769,6225,5758,8187,1855,3170,2866,59,69,13,1599,605,515,999,757,1448,2471,1733,1402,18,0,0,19,30,30,79,89,94,211,289,797,0,0,176,178,340,359,966,877,1766,1739,3555,3316,8991,8490,17043,13850,28798,26601,54983,50992,76533,68277,85923,83502
,00:48:03,25.9,380,525,4642,496,860,13946,1365,5271,7499,2424,8896,4813,31,600,766,1468,1398,2564,4322,2176,1578,2107,2965,4199,0,38,173,2335,338,398,909,1125,665,1906,1641,3551,173,252,1051,551,850,1853,6301,5823,8571,1830,3272,2908,0,57,21,1531,567,488,1009,778,1434,2542,1793,1346,0,0,0,0,33,81,83,116,149,228,310,725,16,6,156,174,370,421,922,844,1860,1742,3476,3413,8999,8452,17265,14025,28737,26972,54589,50752,75957,67938,84169,83853
,00:48:19,26,398,503,4633,448,859,13563,1390,5377,7666,2471,8808,4869,28,556,779,1571,1416,2546,4326,2182,1574,2179,2940,4221,14,10,168,2239,382,433,899,1132,667,1890,1632,3528,208,218,1060,549,832,1816,6331,5670,8561,1870,3271,2923,27,55,18,1610,558,486,986,765,1449,2479,1730,1340,8,9,27,11,0,44,92,103,153,261,304,745,24,13,156,175,409,379,939,866,1834,1715,3521,3339,9015,8472,17038,13659,28577,26903,55229,51475,77401,67724,85035,84000
,00:48:35,26,395,498,4690,526,896,13903,1395,5464,7648,2495,8909,4808,92,605,788,1536,1410,2441,4318,2279,1621,2070,2932,4237,29,46,170,2315,359,432,899,1037,646,1895,1568,3587,186,254,1024,550,771,1818,6279,5763,8561,1910,3244,2939,23,68,1,1571,620,497,1011,750,1490,2545,1808,1390,1,0,29,0,46,53,71,76,150,287,302,733,0,0,207,187,355,336,949,837,1844,1697,3545,3419,8933,8423,16980,13914,28678,26819,54830,50847,77201,68235,84377,83913
,00:48:51,26,317,483,4714,519,859,13972,1419,5516,7733,2473,8879,5022,50,574,793,1509,1367,2442,4313,2192,1604,2132,3028,4227,0,0,184,2351,359,394,898,1122,674,1946,1723,3531,211,232,1024,584,814,1781,6325,5768,8549,1885,3360,2903,30,74,18,1615,603,520,962,807,1440,2565,1745,1352,42,28,26,15,31,47,35,83,143,233,278,803,0,0,196,176,378,371,956,883,1888,1707,3511,3432,8895,8258,17094,13380,28616,26908,54714,50762,75625,67171,85704,82983
,00:49:07,26,377,539,4667,529,903,13802,1405,5389,7730,2476,9126,4920,61,583,791,1520,1419,2555,4409,2198,1626,2128,2975,4351,19,56,160,2461,404,391,918,1079,667,1975,1683,3532,186,278,1074,551,805,1800,6406,5833,8518,1850,3236,3034,52,50,36,1570,587,482,1023,792,1488,2619,1843,1401,11,7,0,6,0,11,73,85,123,209,266,767,18,34,197,172,324,357,967,867,1819,1711,3464,3351,8815,8430,16812,13715,28279,27020,53919,50903,76875,67082,86643,83725
,00:49:23,26,380,481,4761,516,872,13756,1473,5505,7818,2470,9061,4998,19,601,830,1581,1360,2572,4453,2201,1672,2151,2987,4380,10,71,180,2359,376,435,955,1090,671,1945,1731,3494,165,235,1054,588,831,1841,6266,5897,8628,1910,3315,3049,36,33,3,1578,609,510,1037,790,1507,2528,1761,1356,20,24,0,0,48,44,69,75,101,222,300,760,0,0,203,211,391,388,955,855,1868,1707,3547,3388,8896,8526,17113,13678,28498,26836,54832,50638,76490,69053,86608,84374
,00:49:39,26,390,485,4778,498,901,13764,1385,5530,7897,2464,9057,4994,60,607,836,1583,1358,2466,4500,2297,1615,2165,3050,4347,13,37,154,2351,369,427,899,1104,653,1971,1675,3586,230,275,1046,578,801,1904,6352,5835,8709,1905,3312,3006,0,73,15,1621,603,510,1009,777,1467,2500,1843,1396,8,21,39,0,1,66,94,51,103,262,283,752,38,0,175,182,322,388,1005,871,1858,1735,3515,3354,8940,8454,17191,13652,28527,26827,54902,50801,76663,67703,86495,84452
,00:49:55,26,394,502,4818,484,897,13842,1387,5514,7839,2540,9006,4975,83,630,830,1587,1396,2540,4457,2258,1604,2133,3093,4479,0,47,191,2395,409,432,933,1114,670,1919,1678,3543,205,226,1101,571,829,1868,6435,5870,8722,1971,3336,3051,0,56,28,1618,651,519,1040,814,1477,2559,1843,1409,11,0,0,15,38,68,76,113,106,209,279,738,34,0,163,211,375,332,968,841,1867,1731,3455,3307,8877,8401,17254,13759,29121,25992,55210,50603,76317,66792,84599,83928
,00:50:11,26,371,525,4796,524,912,14028,1420,5713,7713,2488,9073,4955,58,584,856,1551,1447,2540,4499,2272,1664,2150,3015,4394,28,33,156,2400,368,410,875,1113,664,1981,1676,3516,169,248,1121,532,848,1841,6490,5907,8875,1935,3278,3056,33,34,47,1555,609,529,1043,797,1556,2581,1838,1441,38,3,1,21,51,62,65,93,115,233,270,771,32,27,197,214,400,338,973,833,1824,1703,3512,3365,8924,8337,16844,13652,28640,26828,54141,50025,76889,68000,85595,83686
,00:50:27,26,407,525,4980,486,914,13987,1404,5555,7744,2539,9181,4998,78,619,838,1607,1379,2607,4438,2267,1618,2179,3036,4467,42,41,176,2526,356,460,916,1116,646,1971,1712,3652,190,279,1108,585,841,1960,6473,6026,8884,1936,3381,3050,37,85,49,1582,623,507,989,797,1548,2592,1827,1365,0,17,30,33,33,58,94,115,143,226,260,774,0,0,230,175,367,380,904,852,1843,1654,3432,3360,8873,8368,16698,13538,28649,26575,54812,51050,77554,67775,85978,82623
,00:50:43,26,372,487,5041,514,946,14084,1405,5531,7633,2517,9362,5008,67,643,824,1613,1434,2620,4648,2315,1614,2177,3086,4384,22,39,151,2487,381,424,902,1067,684,1938,1692,3671,225,237,1076,569,842,1935,6546,5949,8843,1961,3332,3103,29,85,15,1609,648,507,1029,836,1490,2622,1870,1429,0,1,0,25,0,52,90,53,135,230,288,794,25,37,182,201,368,378,913,876,1850,1654,3572,3404,8892,8433,16932,13772,28376,26542,54946,50458,76436,67424,85685,83642
,00:50:59,26,391,551,5045,513,896,13887,1434,5609,7909,2495,9104,5007,67,593,836,1652,1422,2578,4543,2356,1668,2221,3109,4507,21,25,180,2477,407,422,913,1105,668,1986,1670,3667,184,272,1107,582,859,1904,6564,5939,8849,1969,3368,3082,36,42,30,1626,610,544,1023,814,1489,2648,1862,1447,13,0,1,29,0,52,70,103,139,225,315,744,4,0,188,183,366,375,963,871,1835,1698,3489,3295,8880,8350,16590,13636,28450,26475,54870,49423,77040,68002,86150,83578
,00:51:15,26,436,471,5081,537,951,14269,1452,5606,7889,2520,9241,5109,39,662,889,1577,1423,2687,4668,2298,1706,2204,3171,4537,37,43,136,2470,405,463,926,1120,682,2001,1714,3542,191,237,1095,578,840,1896,6625,6025,8890,2014,3446,3096,9,66,14,1628,643,529,1040,786,1526,2693,1861,1380,19,15,0,33,33,31,70,85,109,216,296,782,0,23,204,167,369,361,899,880,1833,1713,3425,3370,8911,8331,16859,13954,28525,26635,54975,51132,75323,66856,86450,82303
,00:51:31,26,396,526,4927,534,943,13994,1467,5695,7885,2545,9324,5061,52,596,834,1584,1458,2674,4597,2323,1652,2257,3140,4489,24,63,176,2476,349,418,923,1138,706,2032,1685,3565,158,242,1105,583,885,1944,6661,6037,9079,2033,3354,3057,22,65,10,1607,651,534,1019,839,1533,2678,1872,1428,19,8,2,13,37,70,80,84,150,266,313,761,0,40,174,191,390,385,904,874,1809,1672,3432,3240,8820,8325,16665,13993,28432,26714,53776,49710,77890,67964,87272,83480
,00:51:47,26,365,536,4961,544,963,14340,1502,5661,8087,2597,9509,5198,63,619,889,1661,1462,2683,4663,2319,1692,2289,3266,4478,13,58,171,2537,388,468,916,1085,674,1999,1648,3564,175,303,1098,541,899,1987,6614,6092,9034,1975,3466,3118,3,80,29,1586,629,541,1058,868,1525,2706,1884,1435,27,7,14,36,34,59,65,74,134,229,284,746,0,0,171,209,398,355,983,849,1812,1749,3469,3374,8842,8380,17182,13989,28347,26184,54018,49917,76565,67681,84512,84044
,00:52:03,26,416,533,4926,503,941,13973,1388,5708,8416,2564,9386,5176,41,668,832,1607,1440,2737,4663,2367,1721,2203,3239,4506,34,36,153,2510,423,496,974,1160,725,1955,1774,3594,188,286,1066,571,916,2058,6605,6180,9086,1990,3496,3106,14,58,72,1630,624,526,1074,838,1540,2647,1869,1423,0,15,10,0,15,19,38,66,129,214,286,763,0,9,164,154,373,395,914,860,1783,1724,3463,3242,8950,8405,17064,13929,28788,26188,54364,50975,75292,67972,85262,83845
,00:52:19,26,443,542,4937,522,946,14440,1474,5743,8367,2590,9225,5190,92,624,871,1696,1536,2702,4634,2396,1696,2308,3164,4647,32,20,159,2534,410,446,932,1181,654,1995,1745,3664,216,288,1111,584,875,2003,6727,6113,9289,1991,3425,3115,41,54,20,1643,626,535,1046,818,1559,2706,1813,1416,31,22,17,0,41,50,80,110,144,203,263,787,0,7,200,206,369,345,905,870,1765,1699,3450,3397,8756,8292,16851,13960,27805,26592,55109,50165,76542,67003,85833,82825
,00:52:35,26,408,525,4837,525,971,14331,1411,5704,8416,2656,9301,5202,64,660,886,1662,1513,2747,4729,2342,1679,2316,3250,4601,20,23,160,2556,406,419,934,1188,702,2033,1649,3774,181,261,1073,565,872,1979,6840,6122,9235,2019,3453,3129,51,85,55,1647,647,528,1058,834,1536,2693,1889,1447,9,16,12,2,2,7,71,81,153,248,360,759,0,21,176,170,416,398,966,874,1856,1683,3551,3338,8879,8352,16896,13640,28310,26522,54634,49507,75952,66550,84055,83915
,00:52:51,26,474,539,4857,529,947,14365,1467,5759,8450,2583,9121,5297,55,637,856,1684,1511,2752,4799,2349,1737,2291,3188,4567,0,25,174,2548,417,475,943,1162,727,2023,1734,3643,202,246,1149,585,868,2067,6814,6233,9277,2079,3575,3070,35,74,26,1617,623,545,1084,889,1578,2739,1925,1405,0,0,0,29,47,29,89,88,125,217,312,745,1,0,208,206,355,374,903,813,1820,1648,3495,3191,8970,8342,16950,13877,28259,26676,53590,49297,75842,67126,86548,83746
,00:53:07,26,397,501,5117,497,997,14445,1438,5831,8423,2621,9063,5165,48,665,899,1650,1568,2744,4785,2425,1709,2307,3223,4483,0,51,157,2638,405,465,971,1185,714,2062,1744,3756,176,234,1176,630,898,2017,6780,6433,9366,2041,3414,3169,9,37,71,1658,645,544,1075,815,1595,2716,1941,1392,30,3,0,49,23,63,76,121,144,209,271,750,0,9,166,177,374,373,944,818,1844,1656,3493,3437,8885,8501,16909,13974,28587,26720,54380,49707,76527,67869,85300,84583
,00:53:23,26,384,531,5106,553,960,14446,1491,5914,8463,2579,8939,5260,82,684,892,1662,1565,2718,4731,2432,1772,2315,3317,4627,26,44,201,2626,414,487,985,1182,705,2091,1671,3719,196,266,1171,601,901,2065,6929,6192,9430,2053,3500,3147,4,96,31,1663,641,587,1079,840,1621,2805,1937,1426,38,68,6,34,36,41,68,88,120,220,297,784,23,0,179,184,355,382,952,836,1823,1658,3444,3419,9010,8333,17187,13953,28332,26529,53828,50569,77180,67354,84758,83812
,00:53:39,26,396,548,5057,518,960,14575,1549,5816,8509,2679,9019,5294,55,669,945,1754,1572,2785,4895,2444,1720,2254,3261,4578,15,47,160,2613,428,463,938,1216,725,2081,1672,3687,208,298,1176,630,942,2079,6819,6238,9436,2100,3570,3075,45,52,38,1720,663,592,1073,843,1640,2737,1967,1447,44,11,32,26,9,29,42,94,142,195,314,761,0,1,181,197,385,381,955,865,1867,1677,3457,3317,8855,8224,17025,14029,28960,26768,54844,49935,75895,66731,86726,83314
,00:53:55,26.1,419,531,5093,557,978,14686,1448,5926,8476,2597,9103,5292,66,682,875,1736,1562,2710,4799,2517,1777,2249,3250,4571,12,44,187,2632,430,460,978,1169,745,2116,1713,3655,212,253,1173,587,876,2097,6731,6288,9538,2114,3523,3168,44,78,8,1623,669,613,1057,835,1578,2827,1919,1467,0,0,0,18,13,33,73,114,122,237,283,766,0,0,193,172,370,397,916,844,1843,1681,3369,3339,8796,8187,16667,13981,28220,26845,54872,50230,76641,67952,85523,83017
,00:54:11,26.1,393,519,5080,513,975,14694,1492,5933,8639,2586,8998,5421,72,646,909,1736,1583,2768,4845,2500,1809,2341,3372,4637,29,16,184,2653,405,466,982,1204,707,2065,1648,3739,191,289,1159,636,899,2060,6934,6336,9466,2070,3546,3250,28,73,57,1693,690,598,1136,857,1613,2864,1998,1409,8,29,0,34,20,71,113,100,151,209,301,796,22,25,189,213,387,402,892,815,1783,1631,3467,3244,8827,8239,16776,13995,28807,26845,54933,50432,77687,65866,85025,83774
,00:54:27,26.1,373,544,5117,522,968,14334,1520,5912,8664,2701,9189,5389,24,681,913,1682,1649,2810,4776,2531,1810,2318,3260,4732,53,49,206,2664,396,456,977,1180,673,2054,1684,3736,183,275,1142,630,877,2024,6963,6220,9683,2109,3574,3145,66,75,6,1674,622,572,1105,889,1610,2788,1983,1484,61,0,0,34,37,33,64,69,130,216,270,792,18,15,206,199,355,380,945,822,1851,1677,3510,3301,8760,8293,16892,13779,28514,26600,54617,50696,76590,68222,84683,84606
,00:54:43,26.1,405,528,5116,579,999,14557,1490,6018,8423,2640,9152,5369,87,711,909,1740,1624,2820,4914,2468,1790,2282,3361,4730,0,37,186,2619,363,466,1003,1211,727,2087,1702,3834,213,306,1199,623,952,2085,7048,6402,9632,2099,3591,3153,44,79,61,1678,653,572,1106,904,1667,2806,1962,1469,22,7,0,50,9,30,40,68,111,204,315,772,5,16,189,158,386,373,970,815,1842,1693,3449,3365,8853,8192,16880,13704,28654,26580,55695,49898,76746,67430,84480,84916
,00:54:59,26.1,388,581,5214,526,996,14574,1487,5908,8785,2709,9306,5362,33,730,905,1707,1634,2863,4980,2485,1811,2244,3319,4663,0,68,154,2792,421,491,988,1226,787,2107,1727,3799,207,282,1178,640,968,2142,7122,6373,9469,2197,3676,3223,79,85,13,1721,657,578,1077,873,1686,2869,1966,1490,13,0,0,39,32,33,67,102,141,231,301,806,0,29,169,202,390,345,930,815,1853,1686,3443,3277,8889,8308,16852,14004,28418,26624,53789,50341,75991,67716,86153,83556
,00:55:15,26.1,420,526,5178,568,1009,14731,1486,5935,8634,2627,9352,5445,79,686,905,1743,1660,2807,4958,2525,1787,2326,3469,4848,44,52,176,2682,386,509,1008,1185,730,2093,1700,3785,236,283,1180,622,956,2151,7014,6578,9547,2130,3755,3259,50,73,2,1635,675,569,1123,883,1623,2742,1984,1481,49,9,0,17,0,13,31,65,114,216,309,733,0,26,181,191,357,342,918,812,1769,1667,3425,3329,9069,8300,16767,13715,28188,26327,55572,50038,74756,67023,86028,84128
,00:55:31,26.1,421,562,5272,564,1033,14400,1554,6019,8549,2661,9533,5304,75,669,977,1786,1600,2938,4949,2588,1787,2332,3404,4842,31,4,181,2758,436,428,968,1276,741,2144,1708,3895,222,294,1151,642,976,2126,7133,6490,9604,2078,3679,3244,51,39,22,1731,678,569,1106,883,1603,2854,1964,1489,12,38,23,0,0,39,44,104,116,239,310,783,49,28,168,180,406,387,913,809,1808,1663,3451,3299,8693,8157,16991,13581,28662,26429,54691,50508,75219,66425,84118,81105
,00:55:47,26.1,410,560,5342,562,1011,14887,1523,6041,8384,2680,9527,5323,79,723,976,1749,1592,2949,4822,2520,1783,2377,3329,4784,6,14,173,2715,446,500,985,1239,736,2121,1699,3935,244,291,1178,640,925,2135,7086,6604,9815,2128,3692,3237,36,67,11,1670,667,574,1102,879,1654,2755,1982,1430,25,14,0,23,30,9,92,103,134,242,324,777,24,34,148,173,366,386,903,815,1779,1680,3458,3255,8952,8080,16801,13777,27760,25999,53737,49969,74579,66976,85118,82906
,00:56:03,26.1,437,550,5265,551,996,14863,1573,6179,8631,2712,9577,5476,45,712,940,1763,1671,2950,5044,2606,1894,2416,3483,4838,36,27,145,2783,429,458,1028,1279,737,2124,1724,3861,220,305,1230,670,981,2169,7187,6591,9738,2166,3718,3214,34,69,24,1663,665,584,1110,882,1620,2922,2026,1486,0,27,32,2,52,50,96,103,156,221,290,772,17,25,205,204,374,322,917,830,1827,1701,3468,3247,8731,8308,16644,13821,28600,26392,54997,50136,76695,66605,84373,82242
,00:56:19,26.1,431,571,5289,590,1005,14676,1537,6158,8543,2741,9588,5548,55,703,905,1791,1680,2937,4887,2563,1847,2359,3386,4558,49,45,186,2788,380,444,975,1238,737,2154,1677,3856,213,286,1232,623,941,2167,7311,6523,9760,2165,3740,3351,0,99,36,1694,707,579,1172,833,1653,2968,1999,1529,43,0,18,36,13,3,39,76,115,207,274,750,0,0,193,176,346,355,956,853,1870,1682,3407,3258,8929,8325,16762,13710,28203,26064,55142,49277,76320,68114,85428,82542
,00:56:35,26.1,419,587,5243,503,972,15065,1563,6114,8532,2743,9663,5534,47,684,918,1846,1629,2886,5033,2559,1876,2337,3478,4827,4,30,147,2716,429,505,1031,1225,724,2149,1683,3887,207,274,1181,650,963,2176,7195,6666,9834,2172,3792,3324,39,45,13,1758,707,618,1184,899,1627,2856,2040,1442,39,18,0,16,14,20,79,115,77,218,293,764,0,26,153,168,367,350,954,820,1784,1683,3450,3265,8711,8359,16371,13704,28014,26728,54707,50064,76438,66419,86058,83195
